fips,county_name,nri_risk_rating,economic_profile,economic_profile_label,assignment_confidence,assignment_margin,second_best_profile,second_best_profile_label
29075,"Gentry County, MO",Very Low,1,Smaller mixed-economy counties,0.990621867097911,0.9827909762973863,0,High-wage investment-income counties
29077,"Greene County, MO",Moderate,3,Large high-wage metro counties,0.9997807545088013,0.9996751506310158,0,High-wage investment-income counties
29079,"Grundy County, MO",Very Low,1,Smaller mixed-economy counties,0.5098339784985593,0.020487801073780565,4,Larger average-economy counties
29081,"Harrison County, MO",Very Low,1,Smaller mixed-economy counties,0.9288945176000271,0.8622210924646632,4,Larger average-economy counties
29083,"Henry County, MO",Low,1,Smaller mixed-economy counties,0.6254885148688035,0.25134380855602995,4,Larger average-economy counties
29085,"Hickory County, MO",Very Low,1,Smaller mixed-economy counties,0.9983622611530119,0.9968840269378252,0,High-wage investment-income counties
29087,"Holt County, MO",Very Low,1,Smaller mixed-economy counties,0.9996484386241872,0.9993347093205306,0,High-wage investment-income counties
29089,"Howard County, MO",Very Low,1,Smaller mixed-economy counties,0.9921972804830803,0.9850937880621894,4,Larger average-economy counties
29091,"Howell County, MO",Low,4,Larger average-economy counties,0.6393249586401851,0.2791532899852053,1,Smaller mixed-economy counties
29093,"Iron County, MO",Low,1,Smaller mixed-economy counties,0.9526233918743192,0.9111478202866131,0,High-wage investment-income counties
29095,"Jackson County, MO",High,3,Large high-wage metro counties,0.9997056682838951,0.9995197913643895,0,High-wage investment-income counties
29097,"Jasper County, MO",Moderate,3,Large high-wage metro counties,0.9954737539194329,0.9913656591599725,4,Larger average-economy counties
29099,"Jefferson County, MO",Moderate,4,Larger average-economy counties,0.9484415482295399,0.8993452738322136,3,Large high-wage metro counties
29101,"Johnson County, MO",Low,3,Large high-wage metro counties,0.9789744888802875,0.9660234803154133,0,High-wage investment-income counties
29103,"Knox County, MO",Very Low,1,Smaller mixed-economy counties,0.9985715104412275,0.9972993193805839,0,High-wage investment-income counties
29105,"Laclede County, MO",Low,4,Larger average-economy counties,0.9975140154793117,0.9956884781337481,3,Large high-wage metro counties
29107,"Lafayette County, MO",Low,4,Larger average-economy counties,0.996748584928876,0.9943077197128144,1,Smaller mixed-economy counties
29109,"Lawrence County, MO",Low,4,Larger average-economy counties,0.6885194777473471,0.3830650246087577,1,Smaller mixed-economy counties
29111,"Lewis County, MO",Very Low,1,Smaller mixed-economy counties,0.7861759396312894,0.5740951674653902,4,Larger average-economy counties
29113,"Lincoln County, MO",Low,3,Large high-wage metro counties,0.9779914219776213,0.9604837905244559,4,Larger average-economy counties
29115,"Linn County, MO",Very Low,1,Smaller mixed-economy counties,0.9998858326069568,0.9997928916398011,0,High-wage investment-income counties
29117,"Livingston County, MO",Very Low,4,Larger average-economy counties,0.8875866501065454,0.7755942997679975,1,Smaller mixed-economy counties
29119,"McDonald County, MO",Low,3,Large high-wage metro counties,0.9994589783834334,0.9991065481039689,0,High-wage investment-income counties
29121,"Macon County, MO",Very Low,4,Larger average-economy counties,0.6651955741373132,0.33066645562072594,1,Smaller mixed-economy counties
29123,"Madison County, MO",Low,4,Larger average-economy counties,0.9602553853330518,0.9215759800110305,1,Smaller mixed-economy counties
29125,"Maries County, MO",Very Low,1,Smaller mixed-economy counties,0.9997818548718309,0.9996685061017022,0,High-wage investment-income counties
29127,"Marion County, MO",Low,4,Larger average-economy counties,0.9919321627929537,0.9841697071484422,1,Smaller mixed-economy counties
29129,"Mercer County, MO",Very Low,4,Larger average-economy counties,0.9847179067042456,0.9763999582606571,1,Smaller mixed-economy counties
29131,"Miller County, MO",Low,4,Larger average-economy counties,0.9974527255197231,0.9962066247150873,3,Large high-wage metro counties
29133,"Mississippi County, MO",Low,1,Smaller mixed-economy counties,0.9836343742427914,0.9695726794182944,0,High-wage investment-income counties
29135,"Moniteau County, MO",Very Low,4,Larger average-economy counties,0.9970892599401108,0.9952314296314937,3,Large high-wage metro counties
29137,"Monroe County, MO",Very Low,1,Smaller mixed-economy counties,0.7743711591601239,0.551869866556641,4,Larger average-economy counties
29139,"Montgomery County, MO",Very Low,1,Smaller mixed-economy counties,0.9998088926244909,0.9996756913421607,0,High-wage investment-income counties
29141,"Morgan County, MO",Low,1,Smaller mixed-economy counties,0.949658814055225,0.9009786187505001,4,Larger average-economy counties
29143,"New Madrid County, MO",Low,1,Smaller mixed-economy counties,0.9989540478482356,0.998060669106271,0,High-wage investment-income counties
29145,"Newton County, MO",Low,3,Large high-wage metro counties,0.9517348679158689,0.9048748166573063,4,Larger average-economy counties
29147,"Nodaway County, MO",Low,4,Larger average-economy counties,0.9399568528040644,0.8821349208486116,3,Large high-wage metro counties
29149,"Oregon County, MO",Low,1,Smaller mixed-economy counties,0.979392381450248,0.9603002695677991,0,High-wage investment-income counties
29151,"Osage County, MO",Very Low,4,Larger average-economy counties,0.9366320238401168,0.8743745001809992,1,Smaller mixed-economy counties
29153,"Ozark County, MO",Very Low,1,Smaller mixed-economy counties,0.9974586271405509,0.9952044295655691,0,High-wage investment-income counties
29155,"Pemiscot County, MO",Low,1,Smaller mixed-economy counties,0.799980244415202,0.6215870317098486,4,Larger average-economy counties
29157,"Perry County, MO",Low,4,Larger average-economy counties,0.9955796043588053,0.9916352902474084,3,Large high-wage metro counties
29159,"Pettis County, MO",Low,3,Large high-wage metro counties,0.9991007536518712,0.9984928048192822,4,Larger average-economy counties
29161,"Phelps County, MO",Low,3,Large high-wage metro counties,0.7206953618136107,0.44684423029616105,4,Larger average-economy counties
29163,"Pike County, MO",Very Low,1,Smaller mixed-economy counties,0.9920577123236661,0.9857096275289443,4,Larger average-economy counties
29165,"Platte County, MO",Low,3,Large high-wage metro counties,0.9991548381248045,0.9985974202423865,0,High-wage investment-income counties
29167,"Polk County, MO",Low,4,Larger average-economy counties,0.9463142849465375,0.8929273981611989,3,Large high-wage metro counties
29169,"Pulaski County, MO",Low,0,High-wage investment-income counties,0.6002955941782907,0.20461120027243784,2,Small transfer-reliant counties
29171,"Putnam County, MO",Very Low,1,Smaller mixed-economy counties,0.9820114515501825,0.9697683633275993,4,Larger average-economy counties
29173,"Ralls County, MO",Very Low,1,Smaller mixed-economy counties,0.9974131683652669,0.9950726439392703,4,Larger average-economy counties
29175,"Randolph County, MO",Very Low,1,Smaller mixed-economy counties,0.7418400761237127,0.4846282790448094,4,Larger average-economy counties
29177,"Ray County, MO",Low,4,Larger average-economy counties,0.6978890730727323,0.3960980084399585,1,Smaller mixed-economy counties
29179,"Reynolds County, MO",Low,1,Smaller mixed-economy counties,0.9995461608611467,0.9991411784037397,0,High-wage investment-income counties
29181,"Ripley County, MO",Low,1,Smaller mixed-economy counties,0.9995920474288512,0.9992332447566225,0,High-wage investment-income counties
29183,"St. Charles County, MO",Moderate,3,Large high-wage metro counties,0.9998874992674476,0.9998156990471173,0,High-wage investment-income counties
29185,"St. Clair County, MO",Very Low,1,Smaller mixed-economy counties,0.9982513715067316,0.9971441267754473,0,High-wage investment-income counties
29186,"Ste. Genevieve County, MO",Low,1,Smaller mixed-economy counties,0.6992128634891251,0.40018753830125053,4,Larger average-economy counties
29187,"St. Francois County, MO",Low,4,Larger average-economy counties,0.9961100128204523,0.9930766796571245,1,Smaller mixed-economy counties
29189,"St. Louis County, MO",High,3,Large high-wage metro counties,0.9967854197352312,0.9947014784418006,0,High-wage investment-income counties
29195,"Saline County, MO",Low,4,Larger average-economy counties,0.8187269667164587,0.638555189630966,3,Large high-wage metro counties
29197,"Schuyler County, MO",Very Low,4,Larger average-economy counties,0.9111494305580021,0.8521631876459087,1,Smaller mixed-economy counties
29199,"Scotland County, MO",Very Low,4,Larger average-economy counties,0.881982097776667,0.7994975528087919,0,High-wage investment-income counties
29201,"Scott County, MO",Low,4,Larger average-economy counties,0.9840657517443419,0.9684248788084774,1,Smaller mixed-economy counties
29203,"Shannon County, MO",Low,1,Smaller mixed-economy counties,0.9996651462888146,0.9993734206742941,0,High-wage investment-income counties
29205,"Shelby County, MO",Very Low,4,Larger average-economy counties,0.9520838709015876,0.906684415517176,1,Smaller mixed-economy counties
29207,"Stoddard County, MO",Low,1,Smaller mixed-economy counties,0.9940752009768689,0.9883201808342279,4,Larger average-economy counties
29209,"Stone County, MO",Low,1,Smaller mixed-economy counties,0.8720890317516224,0.7510187631987231,4,Larger average-economy counties
29211,"Sullivan County, MO",Very Low,4,Larger average-economy counties,0.9782737128250417,0.9593424754052081,1,Smaller mixed-economy counties
29213,"Taney County, MO",Moderate,4,Larger average-economy counties,0.997130462259283,0.9957191991416571,3,Large high-wage metro counties
29215,"Texas County, MO",Low,1,Smaller mixed-economy counties,0.9972153318868598,0.9949532193959562,0,High-wage investment-income counties
29217,"Vernon County, MO",Low,4,Larger average-economy counties,0.9669105062152229,0.9343914761764425,1,Smaller mixed-economy counties
29219,"Warren County, MO",Low,4,Larger average-economy counties,0.9846917502898327,0.9713232591469667,3,Large high-wage metro counties
29221,"Washington County, MO",Low,1,Smaller mixed-economy counties,0.9474745797497701,0.8951452778852197,4,Larger average-economy counties
29223,"Wayne County, MO",Low,1,Smaller mixed-economy counties,0.9993773759492025,0.9988226310383747,0,High-wage investment-income counties
29225,"Webster County, MO",Low,0,High-wage investment-income counties,0.6320677364435807,0.3789667478641846,2,Small transfer-reliant counties
29227,"Worth County, MO",Very Low,1,Smaller mixed-economy counties,0.978734904180824,0.9591045691198928,0,High-wage investment-income counties
29229,"Wright County, MO",Low,4,Larger average-economy counties,0.7338200498145931,0.47162248708308674,1,Smaller mixed-economy counties
29510,"St. Louis City County, MO",High,3,Large high-wage metro counties,0.9915785828032642,0.9858257527502061,0,High-wage investment-income counties
30001,"Beaverhead County, MT",Low,0,High-wage investment-income counties,0.5653003490595756,0.1306006981191516,2,Small transfer-reliant counties
30003,"Big Horn County, MT",Low,2,Small transfer-reliant counties,0.96546945524263,0.930938910485261,0,High-wage investment-income counties
30005,"Blaine County, MT",Low,2,Small transfer-reliant counties,0.8832472846394642,0.7664945692789288,0,High-wage investment-income counties
30007,"Broadwater County, MT",Very Low,2,Small transfer-reliant counties,0.8558972373920429,0.7117944747840844,0,High-wage investment-income counties
30009,"Carbon County, MT",Low,2,Small transfer-reliant counties,0.7856389628933812,0.571277925786764,0,High-wage investment-income counties
30011,"Carter County, MT",Very Low,0,High-wage investment-income counties,0.5357134764347294,0.0714269528694591,2,Small transfer-reliant counties
30013,"Cascade County, MT",Moderate,0,High-wage investment-income counties,0.5765690205185857,0.15314517354726592,2,Small transfer-reliant counties
30015,"Chouteau County, MT",Very Low,0,High-wage investment-income counties,0.9901390786368179,0.9802781572736367,2,Small transfer-reliant counties
30017,"Custer County, MT",Very Low,2,Small transfer-reliant counties,0.84410979910876,0.6882195982175193,0,High-wage investment-income counties
30019,"Daniels County, MT",Very Low,2,Small transfer-reliant counties,0.8492423801227309,0.6984847602454604,0,High-wage investment-income counties
30021,"Dawson County, MT",Low,0,High-wage investment-income counties,0.6296983256781268,0.25939665135633594,2,Small transfer-reliant counties
30023,"Deer Lodge County, MT",Very Low,2,Small transfer-reliant counties,0.9015271688241354,0.8030543376482696,0,High-wage investment-income counties
30025,"Fallon County, MT",Very Low,2,Small transfer-reliant counties,0.8272941329731605,0.6545882659463198,0,High-wage investment-income counties
30027,"Fergus County, MT",Low,2,Small transfer-reliant counties,0.9236756713001408,0.8473513426002826,0,High-wage investment-income counties
30029,"Flathead County, MT",Moderate,3,Large high-wage metro counties,0.9839280272952126,0.9727889272702697,0,High-wage investment-income counties
30031,"Gallatin County, MT",Moderate,2,Small transfer-reliant counties,0.8542011728912242,0.7084023457824532,0,High-wage investment-income counties
