fips,county_name,state,nri_risk_rating,incident_count,migration_trend_profile,migration_trend_profile_label,assignment_confidence,assignment_margin,second_best_profile,second_best_profile_label
40071,Kay County,OK,Low,5,0,Strong post-incident migration gain counties,0.6426711409216399,0.28684521969263016,1,Spike-and-fade migration counties
40073,Kingfisher County,OK,Low,5,0,Strong post-incident migration gain counties,0.7096473174548951,0.4490680105237971,3,Gradual post-incident migration gain counties
40079,Le Flore County,OK,Moderate,11,0,Strong post-incident migration gain counties,0.9244197658802134,0.8767654336741081,1,Spike-and-fade migration counties
40081,Lincoln County,OK,Low,13,3,Gradual post-incident migration gain counties,0.5123817850251449,0.025621621529697935,0,Strong post-incident migration gain counties
40083,Logan County,OK,Low,14,3,Gradual post-incident migration gain counties,0.9993964411081928,0.9989092339350623,0,Strong post-incident migration gain counties
40085,Love County,OK,Very Low,8,0,Strong post-incident migration gain counties,0.9820789941773251,0.9658910246864294,3,Gradual post-incident migration gain counties
40087,McClain County,OK,Low,11,0,Strong post-incident migration gain counties,0.9733548563819118,0.9483833564201263,1,Spike-and-fade migration counties
40089,McCurtain County,OK,Low,5,3,Gradual post-incident migration gain counties,0.748329517370049,0.5003423596759445,0,Strong post-incident migration gain counties
40091,McIntosh County,OK,Low,10,3,Gradual post-incident migration gain counties,0.9811657355656433,0.962482369753269,0,Strong post-incident migration gain counties
40095,Marshall County,OK,Low,7,0,Strong post-incident migration gain counties,0.6655611839162106,0.33499048450320207,1,Spike-and-fade migration counties
40097,Mayes County,OK,Low,12,3,Gradual post-incident migration gain counties,0.621084010161634,0.24580176344820043,0,Strong post-incident migration gain counties
40099,Murray County,OK,Very Low,9,3,Gradual post-incident migration gain counties,0.9754363100840691,0.9510421890512682,0,Strong post-incident migration gain counties
40101,Muskogee County,OK,Moderate,15,3,Gradual post-incident migration gain counties,0.966513981605308,0.9331590108869939,0,Strong post-incident migration gain counties
40103,Noble County,OK,Low,10,0,Strong post-incident migration gain counties,0.9935449465477064,0.9886411667409462,1,Spike-and-fade migration counties
40105,Nowata County,OK,Very Low,11,0,Strong post-incident migration gain counties,0.8507883084735662,0.706591595525487,3,Gradual post-incident migration gain counties
40107,Okfuskee County,OK,Very Low,8,0,Strong post-incident migration gain counties,0.9949179603342875,0.9908935869731309,3,Gradual post-incident migration gain counties
40109,Oklahoma County,OK,High,12,3,Gradual post-incident migration gain counties,0.9959070543793423,0.9919171511135512,0,Strong post-incident migration gain counties
40111,Okmulgee County,OK,Low,14,0,Strong post-incident migration gain counties,0.963692865091555,0.9295036365957983,3,Gradual post-incident migration gain counties
40113,Osage County,OK,Low,11,0,Strong post-incident migration gain counties,0.6869040158755009,0.37460061168231706,3,Gradual post-incident migration gain counties
40117,Pawnee County,OK,Low,12,0,Strong post-incident migration gain counties,0.9814868165765164,0.9643488970859507,3,Gradual post-incident migration gain counties
40119,Payne County,OK,Moderate,10,3,Gradual post-incident migration gain counties,0.9826687594055044,0.9654440417874738,0,Strong post-incident migration gain counties
40121,Pittsburg County,OK,Low,13,3,Gradual post-incident migration gain counties,0.9973864490861066,0.9948048994244296,0,Strong post-incident migration gain counties
40123,Pontotoc County,OK,Low,8,3,Gradual post-incident migration gain counties,0.8068616149967629,0.615230795757506,0,Strong post-incident migration gain counties
40125,Pottawatomie County,OK,Moderate,14,3,Gradual post-incident migration gain counties,0.9499357608437375,0.9002229090735533,0,Strong post-incident migration gain counties
40127,Pushmataha County,OK,Very Low,2,2,Volatile migration counties,0.9999998498321581,0.9999996996643167,1,Spike-and-fade migration counties
40131,Rogers County,OK,Low,11,3,Gradual post-incident migration gain counties,0.997673575899048,0.9953938178805043,0,Strong post-incident migration gain counties
40133,Seminole County,OK,Low,10,3,Gradual post-incident migration gain counties,0.9932160384272388,0.9864976571335532,0,Strong post-incident migration gain counties
40135,Sequoyah County,OK,Low,12,3,Gradual post-incident migration gain counties,0.5930567950407247,0.18712567681416808,0,Strong post-incident migration gain counties
40137,Stephens County,OK,Low,11,0,Strong post-incident migration gain counties,0.8115727237947499,0.6248312018546864,3,Gradual post-incident migration gain counties
40143,Tulsa County,OK,High,12,3,Gradual post-incident migration gain counties,0.9938638748936682,0.9877952015533943,0,Strong post-incident migration gain counties
40145,Wagoner County,OK,Low,12,0,Strong post-incident migration gain counties,0.9788504111364865,0.9619317030855565,3,Gradual post-incident migration gain counties
40147,Washington County,OK,Low,10,0,Strong post-incident migration gain counties,0.8422430018691408,0.7397653621013766,3,Gradual post-incident migration gain counties
40149,Washita County,OK,Very Low,15,0,Strong post-incident migration gain counties,0.6806012352755066,0.3692847026792404,1,Spike-and-fade migration counties
40153,Woodward County,OK,Very Low,3,3,Gradual post-incident migration gain counties,0.49973265125509914,0.004939129414389509,0,Strong post-incident migration gain counties
41001,Baker County,OR,Low,6,3,Gradual post-incident migration gain counties,0.9915512110963505,0.9833013029360393,0,Strong post-incident migration gain counties
41003,Benton County,OR,Moderate,7,0,Strong post-incident migration gain counties,0.8405249455122166,0.7198892034928721,2,Volatile migration counties
41005,Clackamas County,OR,High,13,3,Gradual post-incident migration gain counties,0.9362674680039343,0.8735853612868133,0,Strong post-incident migration gain counties
41007,Clatsop County,OR,High,5,1,Spike-and-fade migration counties,0.8772749325010964,0.7545498731808318,2,Volatile migration counties
41009,Columbia County,OR,Low,7,3,Gradual post-incident migration gain counties,0.5024836790377333,0.02952547483243284,0,Strong post-incident migration gain counties
41011,Coos County,OR,Moderate,7,3,Gradual post-incident migration gain counties,0.9959828808757125,0.9921624272596663,0,Strong post-incident migration gain counties
41013,Crook County,OR,Very Low,4,1,Spike-and-fade migration counties,0.9476696992976936,0.8953403131514026,2,Volatile migration counties
41015,Curry County,OR,Moderate,8,3,Gradual post-incident migration gain counties,0.986544957969136,0.973766725199536,0,Strong post-incident migration gain counties
41017,Deschutes County,OR,Moderate,9,1,Spike-and-fade migration counties,0.9896545805226094,0.9794276361262114,2,Volatile migration counties
41019,Douglas County,OR,Moderate,13,3,Gradual post-incident migration gain counties,0.9998360920192736,0.9997198405543223,2,Volatile migration counties
41023,Grant County,OR,Very Low,4,0,Strong post-incident migration gain counties,0.5293591312785308,0.06660130915893925,3,Gradual post-incident migration gain counties
41027,Hood River County,OR,Very Low,7,3,Gradual post-incident migration gain counties,0.9988032037597245,0.9976564096297974,0,Strong post-incident migration gain counties
41029,Jackson County,OR,Moderate,11,1,Spike-and-fade migration counties,0.9978585289396258,0.9961728268548338,2,Volatile migration counties
41031,Jefferson County,OR,Very Low,10,1,Spike-and-fade migration counties,0.9929302351656863,0.9859429016164095,2,Volatile migration counties
41033,Josephine County,OR,Moderate,15,3,Gradual post-incident migration gain counties,0.9938590177605955,0.9878809734774562,0,Strong post-incident migration gain counties
41035,Klamath County,OR,Low,12,1,Spike-and-fade migration counties,0.9876531277993561,0.9778425454959431,0,Strong post-incident migration gain counties
41039,Lane County,OR,High,12,3,Gradual post-incident migration gain counties,0.9837492744130307,0.9678577192780298,0,Strong post-incident migration gain counties
41041,Lincoln County,OR,Moderate,9,0,Strong post-incident migration gain counties,0.4984163442023595,0.17872643687449985,1,Spike-and-fade migration counties
41043,Linn County,OR,Moderate,11,3,Gradual post-incident migration gain counties,0.9995812570544746,0.9991755027070972,2,Volatile migration counties
41045,Malheur County,OR,Very Low,4,0,Strong post-incident migration gain counties,0.9293594020251285,0.8824921542185483,3,Gradual post-incident migration gain counties
41047,Marion County,OR,High,9,3,Gradual post-incident migration gain counties,0.9572672548547912,0.9152809523059097,0,Strong post-incident migration gain counties
41049,Morrow County,OR,Very Low,2,0,Strong post-incident migration gain counties,0.9017878351737072,0.8075469417168352,1,Spike-and-fade migration counties
41051,Multnomah County,OR,High,7,0,Strong post-incident migration gain counties,0.9109694158443705,0.8334499052241016,1,Spike-and-fade migration counties
41053,Polk County,OR,Low,6,0,Strong post-incident migration gain counties,0.6700245108006446,0.46545224907972405,1,Spike-and-fade migration counties
41057,Tillamook County,OR,Moderate,8,1,Spike-and-fade migration counties,0.9918107371864469,0.9836738915744507,2,Volatile migration counties
41059,Umatilla County,OR,Moderate,6,3,Gradual post-incident migration gain counties,0.9996266647437313,0.9992554835185175,2,Volatile migration counties
41061,Union County,OR,Low,5,1,Spike-and-fade migration counties,0.9956842086895862,0.9913779874075941,2,Volatile migration counties
41063,Wallowa County,OR,Very Low,5,1,Spike-and-fade migration counties,0.9806585837215646,0.9613953385941477,2,Volatile migration counties
41065,Wasco County,OR,Low,12,1,Spike-and-fade migration counties,0.9962077089738199,0.9924246494059475,2,Volatile migration counties
41067,Washington County,OR,High,9,0,Strong post-incident migration gain counties,0.5376096162674205,0.1709377075562461,3,Gradual post-incident migration gain counties
41071,Yamhill County,OR,Moderate,8,3,Gradual post-incident migration gain counties,0.6767615976130933,0.3629623047467533,0,Strong post-incident migration gain counties
42001,Adams County,PA,Low,1,0,Strong post-incident migration gain counties,0.8198085612985354,0.6672462832445615,3,Gradual post-incident migration gain counties
42003,Allegheny County,PA,High,1,1,Spike-and-fade migration counties,0.8465505923536837,0.6955966525416692,0,Strong post-incident migration gain counties
42009,Bedford County,PA,Low,2,3,Gradual post-incident migration gain counties,0.9115057588596408,0.8237908575918343,0,Strong post-incident migration gain counties
42011,Berks County,PA,Moderate,1,3,Gradual post-incident migration gain counties,0.6180745043689428,0.2372199295291375,0,Strong post-incident migration gain counties
42013,Blair County,PA,Low,1,3,Gradual post-incident migration gain counties,0.9815594857308441,0.9634526317936121,0,Strong post-incident migration gain counties
42015,Bradford County,PA,Low,2,0,Strong post-incident migration gain counties,0.8683529355069411,0.7436902590619701,3,Gradual post-incident migration gain counties
42017,Bucks County,PA,High,3,3,Gradual post-incident migration gain counties,0.9999459690442828,0.9999126800601703,2,Volatile migration counties
42027,Centre County,PA,Low,2,1,Spike-and-fade migration counties,0.6322878633211307,0.26620107453161773,0,Strong post-incident migration gain counties
42029,Chester County,PA,Moderate,3,3,Gradual post-incident migration gain counties,0.9997947945243257,0.9995917923722861,2,Volatile migration counties
42033,Clearfield County,PA,Low,1,0,Strong post-incident migration gain counties,0.9019028994220848,0.8523002251407028,1,Spike-and-fade migration counties
42037,Columbia County,PA,Low,1,0,Strong post-incident migration gain counties,0.7818149571076831,0.5667221346704653,3,Gradual post-incident migration gain counties
42039,Crawford County,PA,Low,1,0,Strong post-incident migration gain counties,0.6027340424922323,0.24252162791928406,3,Gradual post-incident migration gain counties
