fips,county_name,state,state_long,msa_code,msa_name,msa_type,csa_code,csa_name
37077,Granville County,NC,North Carolina,C3708,"Oxford, NC",Micro,CS450,"Raleigh-Durham-Chapel Hill, NC"
37079,Greene County,NC,North Carolina,,,,,
37081,Guilford County,NC,North Carolina,C2466,"Greensboro-High Point, NC",Metro,CS268,"Greensboro--Winston-Salem--High Point, NC"
37083,Halifax County,NC,North Carolina,C4026,"Roanoke Rapids, NC",Micro,CS468,"Rocky Mount-Wilson-Roanoke Rapids, NC"
37085,Harnett County,NC,North Carolina,C2038,"Dunn, NC",Micro,CS450,"Raleigh-Durham-Chapel Hill, NC"
37087,Haywood County,NC,North Carolina,C1170,"Asheville, NC",Metro,CS120,"Asheville-Brevard, NC"
37089,Henderson County,NC,North Carolina,C1170,"Asheville, NC",Metro,CS120,"Asheville-Brevard, NC"
37091,Hertford County,NC,North Carolina,,,,,
37093,Hoke County,NC,North Carolina,C2218,"Fayetteville, NC",Metro,CS246,"Fayetteville-Lumberton-Laurinburg, NC"
37095,Hyde County,NC,North Carolina,,,,,
37097,Iredell County,NC,North Carolina,C1674,"Charlotte-Concord-Gastonia, NC-SC",Metro,CS172,"Charlotte-Concord, NC-SC"
37099,Jackson County,NC,North Carolina,C1900,"Cullowhee, NC",Micro,,
37101,Johnston County,NC,North Carolina,C3958,"Raleigh, NC",Metro,CS450,"Raleigh-Durham-Chapel Hill, NC"
37103,Jones County,NC,North Carolina,C3510,"New Bern, NC",Metro,CS404,"New Bern-Morehead City, NC"
37105,Lee County,NC,North Carolina,C4182,"Sanford, NC",Micro,CS450,"Raleigh-Durham-Chapel Hill, NC"
37107,Lenoir County,NC,North Carolina,C2882,"Kinston, NC",Micro,,
37109,Lincoln County,NC,North Carolina,C1674,"Charlotte-Concord-Gastonia, NC-SC",Metro,CS172,"Charlotte-Concord, NC-SC"
37111,McDowell County,NC,North Carolina,C3200,"Marion, NC",Micro,CS280,"Hickory-Lenoir, NC"
37113,Macon County,NC,North Carolina,,,,,
37115,Madison County,NC,North Carolina,C1170,"Asheville, NC",Metro,CS120,"Asheville-Brevard, NC"
37117,Martin County,NC,North Carolina,,,,,
37119,Mecklenburg County,NC,North Carolina,C1674,"Charlotte-Concord-Gastonia, NC-SC",Metro,CS172,"Charlotte-Concord, NC-SC"
37121,Mitchell County,NC,North Carolina,,,,,
37123,Montgomery County,NC,North Carolina,,,,,
37125,Moore County,NC,North Carolina,C3824,"Pinehurst-Southern Pines, NC",Micro,,
37127,Nash County,NC,North Carolina,C4058,"Rocky Mount, NC",Metro,CS468,"Rocky Mount-Wilson-Roanoke Rapids, NC"
37129,New Hanover County,NC,North Carolina,C4890,"Wilmington, NC",Metro,,
37131,Northampton County,NC,North Carolina,C4026,"Roanoke Rapids, NC",Micro,CS468,"Rocky Mount-Wilson-Roanoke Rapids, NC"
37133,Onslow County,NC,North Carolina,C2734,"Jacksonville, NC",Metro,,
37135,Orange County,NC,North Carolina,C2050,"Durham-Chapel Hill, NC",Metro,CS450,"Raleigh-Durham-Chapel Hill, NC"
37137,Pamlico County,NC,North Carolina,C3510,"New Bern, NC",Metro,CS404,"New Bern-Morehead City, NC"
37139,Pasquotank County,NC,North Carolina,C2102,"Elizabeth City, NC",Micro,CS545,"Virginia Beach-Norfolk, VA-NC"
37141,Pender County,NC,North Carolina,C4890,"Wilmington, NC",Metro,,
37143,Perquimans County,NC,North Carolina,C2102,"Elizabeth City, NC",Micro,CS545,"Virginia Beach-Norfolk, VA-NC"
37145,Person County,NC,North Carolina,C2050,"Durham-Chapel Hill, NC",Metro,CS450,"Raleigh-Durham-Chapel Hill, NC"
37147,Pitt County,NC,North Carolina,C2478,"Greenville, NC",Metro,CS274,"Greenville-Washington, NC"
37149,Polk County,NC,North Carolina,,,,,
37151,Randolph County,NC,North Carolina,C2466,"Greensboro-High Point, NC",Metro,CS268,"Greensboro--Winston-Salem--High Point, NC"
37153,Richmond County,NC,North Carolina,C4046,"Rockingham, NC",Micro,,
37155,Robeson County,NC,North Carolina,C3130,"Lumberton, NC",Micro,CS246,"Fayetteville-Lumberton-Laurinburg, NC"
37157,Rockingham County,NC,North Carolina,C2466,"Greensboro-High Point, NC",Metro,CS268,"Greensboro--Winston-Salem--High Point, NC"
37159,Rowan County,NC,North Carolina,C1674,"Charlotte-Concord-Gastonia, NC-SC",Metro,CS172,"Charlotte-Concord, NC-SC"
37161,Rutherford County,NC,North Carolina,C2258,"Forest City, NC",Micro,,
37163,Sampson County,NC,North Carolina,,,,,
37165,Scotland County,NC,North Carolina,C2990,"Laurinburg, NC",Micro,CS246,"Fayetteville-Lumberton-Laurinburg, NC"
37167,Stanly County,NC,North Carolina,C1062,"Albemarle, NC",Micro,CS172,"Charlotte-Concord, NC-SC"
37169,Stokes County,NC,North Carolina,C4918,"Winston-Salem, NC",Metro,CS268,"Greensboro--Winston-Salem--High Point, NC"
37171,Surry County,NC,North Carolina,C3434,"Mount Airy, NC",Micro,CS268,"Greensboro--Winston-Salem--High Point, NC"
37173,Swain County,NC,North Carolina,,,,,
37175,Transylvania County,NC,North Carolina,C1482,"Brevard, NC",Micro,CS120,"Asheville-Brevard, NC"
37177,Tyrrell County,NC,North Carolina,C2862,"Kill Devil Hills, NC",Micro,CS545,"Virginia Beach-Norfolk, VA-NC"
37179,Union County,NC,North Carolina,C1674,"Charlotte-Concord-Gastonia, NC-SC",Metro,CS172,"Charlotte-Concord, NC-SC"
37181,Vance County,NC,North Carolina,C2578,"Henderson, NC",Micro,CS450,"Raleigh-Durham-Chapel Hill, NC"
37183,Wake County,NC,North Carolina,C3958,"Raleigh, NC",Metro,CS450,"Raleigh-Durham-Chapel Hill, NC"
37185,Warren County,NC,North Carolina,,,,,
37187,Washington County,NC,North Carolina,,,,,
37189,Watauga County,NC,North Carolina,C1438,"Boone, NC",Micro,,
37191,Wayne County,NC,North Carolina,C2414,"Goldsboro, NC",Metro,,
37193,Wilkes County,NC,North Carolina,C3590,"North Wilkesboro, NC",Micro,,
37195,Wilson County,NC,North Carolina,C4898,"Wilson, NC",Micro,CS468,"Rocky Mount-Wilson-Roanoke Rapids, NC"
37197,Yadkin County,NC,North Carolina,C4918,"Winston-Salem, NC",Metro,CS268,"Greensboro--Winston-Salem--High Point, NC"
37199,Yancey County,NC,North Carolina,,,,,
38001,Adams County,ND,North Dakota,,,,,
38003,Barnes County,ND,North Dakota,,,,,
38005,Benson County,ND,North Dakota,,,,,
38007,Billings County,ND,North Dakota,,,,,
38009,Bottineau County,ND,North Dakota,,,,,
38011,Bowman County,ND,North Dakota,,,,,
38013,Burke County,ND,North Dakota,,,,,
38015,Burleigh County,ND,North Dakota,C1390,"Bismarck, ND",Metro,,
38017,Cass County,ND,North Dakota,C2202,"Fargo, ND-MN",Metro,CS244,"Fargo-Wahpeton, ND-MN"
38019,Cavalier County,ND,North Dakota,,,,,
38021,Dickey County,ND,North Dakota,,,,,
38023,Divide County,ND,North Dakota,,,,,
38025,Dunn County,ND,North Dakota,,,,,
38027,Eddy County,ND,North Dakota,,,,,
38029,Emmons County,ND,North Dakota,,,,,
38031,Foster County,ND,North Dakota,,,,,
38033,Golden Valley County,ND,North Dakota,,,,,
38035,Grand Forks County,ND,North Dakota,C2422,"Grand Forks, ND-MN",Metro,,
38037,Grant County,ND,North Dakota,,,,,
38039,Griggs County,ND,North Dakota,,,,,
38041,Hettinger County,ND,North Dakota,,,,,
38043,Kidder County,ND,North Dakota,,,,,
38045,LaMoure County,ND,North Dakota,,,,,
38047,Logan County,ND,North Dakota,,,,,
38049,McHenry County,ND,North Dakota,C3350,"Minot, ND",Micro,,
38051,McIntosh County,ND,North Dakota,,,,,
38053,McKenzie County,ND,North Dakota,,,,,
38055,McLean County,ND,North Dakota,,,,,
38057,Mercer County,ND,North Dakota,,,,,
38059,Morton County,ND,North Dakota,C1390,"Bismarck, ND",Metro,,
38061,Mountrail County,ND,North Dakota,,,,,
38063,Nelson County,ND,North Dakota,,,,,
38065,Oliver County,ND,North Dakota,C1390,"Bismarck, ND",Metro,,
38067,Pembina County,ND,North Dakota,,,,,
38069,Pierce County,ND,North Dakota,,,,,
38071,Ramsey County,ND,North Dakota,,,,,
38073,Ransom County,ND,North Dakota,,,,,
38075,Renville County,ND,North Dakota,C3350,"Minot, ND",Micro,,
38077,Richland County,ND,North Dakota,C4742,"Wahpeton, ND-MN",Micro,CS244,"Fargo-Wahpeton, ND-MN"
38079,Rolette County,ND,North Dakota,,,,,
38081,Sargent County,ND,North Dakota,,,,,
38083,Sheridan County,ND,North Dakota,,,,,
38085,Sioux County,ND,North Dakota,C1390,"Bismarck, ND",Metro,,
38087,Slope County,ND,North Dakota,,,,,
38089,Stark County,ND,North Dakota,C1986,"Dickinson, ND",Micro,,
38091,Steele County,ND,North Dakota,,,,,
38093,Stutsman County,ND,North Dakota,C2742,"Jamestown, ND",Micro,,
38095,Towner County,ND,North Dakota,,,,,
38097,Traill County,ND,North Dakota,,,,,
38099,Walsh County,ND,North Dakota,,,,,
38101,Ward County,ND,North Dakota,C3350,"Minot, ND",Micro,,
38103,Wells County,ND,North Dakota,,,,,
38105,Williams County,ND,North Dakota,C4878,"Williston, ND",Micro,,
39001,Adams County,OH,Ohio,,,,,
39003,Allen County,OH,Ohio,C3062,"Lima, OH",Metro,CS338,"Lima-Van Wert-Celina, OH"
39005,Ashland County,OH,Ohio,C1174,"Ashland, OH",Micro,CS360,"Mansfield-Ashland-Bucyrus, OH"
39007,Ashtabula County,OH,Ohio,C1178,"Ashtabula, OH",Micro,CS184,"Cleveland-Akron-Canton, OH"
39009,Athens County,OH,Ohio,C1190,"Athens, OH",Micro,,
39011,Auglaize County,OH,Ohio,C4754,"Wapakoneta, OH",Micro,CS338,"Lima-Van Wert-Celina, OH"
39013,Belmont County,OH,Ohio,C4854,"Wheeling, WV-OH",Metro,,
39015,Brown County,OH,Ohio,C1714,"Cincinnati, OH-KY-IN",Metro,CS178,"Cincinnati-Wilmington-Maysville, OH-KY-IN"
39017,Butler County,OH,Ohio,C1714,"Cincinnati, OH-KY-IN",Metro,CS178,"Cincinnati-Wilmington-Maysville, OH-KY-IN"
39019,Carroll County,OH,Ohio,C1594,"Canton-Massillon, OH",Metro,CS184,"Cleveland-Akron-Canton, OH"
39021,Champaign County,OH,Ohio,C4650,"Urbana, OH",Micro,CS212,"Dayton-Springfield-Sidney, OH"
39023,Clark County,OH,Ohio,C4422,"Springfield, OH",Metro,CS212,"Dayton-Springfield-Sidney, OH"
39025,Clermont County,OH,Ohio,C1714,"Cincinnati, OH-KY-IN",Metro,CS178,"Cincinnati-Wilmington-Maysville, OH-KY-IN"
39027,Clinton County,OH,Ohio,C4894,"Wilmington, OH",Micro,CS178,"Cincinnati-Wilmington-Maysville, OH-KY-IN"
39029,Columbiana County,OH,Ohio,C4140,"Salem, OH",Micro,CS566,"Youngstown-Warren, OH-PA"
39031,Coshocton County,OH,Ohio,C1874,"Coshocton, OH",Micro,,
39033,Crawford County,OH,Ohio,C1534,"Bucyrus, OH",Micro,CS360,"Mansfield-Ashland-Bucyrus, OH"
39035,Cuyahoga County,OH,Ohio,C1746,"Cleveland-Elyria, OH",Metro,CS184,"Cleveland-Akron-Canton, OH"
39037,Darke County,OH,Ohio,C2482,"Greenville, OH",Micro,CS212,"Dayton-Springfield-Sidney, OH"
39039,Defiance County,OH,Ohio,C1958,"Defiance, OH",Micro,,
39041,Delaware County,OH,Ohio,C1814,"Columbus, OH",Metro,CS198,"Columbus-Marion-Zanesville, OH"
39043,Erie County,OH,Ohio,C4178,"Sandusky, OH",Micro,CS184,"Cleveland-Akron-Canton, OH"
39045,Fairfield County,OH,Ohio,C1814,"Columbus, OH",Metro,CS198,"Columbus-Marion-Zanesville, OH"
39047,Fayette County,OH,Ohio,C4792,"Washington Court House, OH",Micro,CS198,"Columbus-Marion-Zanesville, OH"
39049,Franklin County,OH,Ohio,C1814,"Columbus, OH",Metro,CS198,"Columbus-Marion-Zanesville, OH"
39051,Fulton County,OH,Ohio,C4578,"Toledo, OH",Metro,CS534,"Toledo-Port Clinton, OH"
39053,Gallia County,OH,Ohio,C3858,"Point Pleasant, WV-OH",Micro,,
39055,Geauga County,OH,Ohio,C1746,"Cleveland-Elyria, OH",Metro,CS184,"Cleveland-Akron-Canton, OH"
39057,Greene County,OH,Ohio,C1938,"Dayton, OH",Metro,CS212,"Dayton-Springfield-Sidney, OH"
39059,Guernsey County,OH,Ohio,C1574,"Cambridge, OH",Micro,CS198,"Columbus-Marion-Zanesville, OH"
39061,Hamilton County,OH,Ohio,C1714,"Cincinnati, OH-KY-IN",Metro,CS178,"Cincinnati-Wilmington-Maysville, OH-KY-IN"
39063,Hancock County,OH,Ohio,C2230,"Findlay, OH",Micro,CS248,"Findlay-Tiffin, OH"
39065,Hardin County,OH,Ohio,,,,,
39067,Harrison County,OH,Ohio,,,,,
39069,Henry County,OH,Ohio,,,,,
39071,Highland County,OH,Ohio,,,,,
39073,Hocking County,OH,Ohio,C1814,"Columbus, OH",Metro,CS198,"Columbus-Marion-Zanesville, OH"
39075,Holmes County,OH,Ohio,,,,,
39077,Huron County,OH,Ohio,C3594,"Norwalk, OH",Micro,CS184,"Cleveland-Akron-Canton, OH"
39079,Jackson County,OH,Ohio,C2716,"Jackson, OH",Micro,,
39081,Jefferson County,OH,Ohio,C4826,"Weirton-Steubenville, WV-OH",Metro,CS430,"Pittsburgh-New Castle-Weirton, PA-OH-WV"
39083,Knox County,OH,Ohio,C3454,"Mount Vernon, OH",Micro,CS198,"Columbus-Marion-Zanesville, OH"
39085,Lake County,OH,Ohio,C1746,"Cleveland-Elyria, OH",Metro,CS184,"Cleveland-Akron-Canton, OH"
39087,Lawrence County,OH,Ohio,C2658,"Huntington-Ashland, WV-KY-OH",Metro,CS170,"Charleston-Huntington-Ashland, WV-OH-KY"
39089,Licking County,OH,Ohio,C1814,"Columbus, OH",Metro,CS198,"Columbus-Marion-Zanesville, OH"
39091,Logan County,OH,Ohio,C1334,"Bellefontaine, OH",Micro,CS198,"Columbus-Marion-Zanesville, OH"
39093,Lorain County,OH,Ohio,C1746,"Cleveland-Elyria, OH",Metro,CS184,"Cleveland-Akron-Canton, OH"
39095,Lucas County,OH,Ohio,C4578,"Toledo, OH",Metro,CS534,"Toledo-Port Clinton, OH"
39097,Madison County,OH,Ohio,C1814,"Columbus, OH",Metro,CS198,"Columbus-Marion-Zanesville, OH"
39099,Mahoning County,OH,Ohio,C4966,"Youngstown-Warren-Boardman, OH-PA",Metro,CS566,"Youngstown-Warren, OH-PA"
39101,Marion County,OH,Ohio,C3202,"Marion, OH",Micro,CS198,"Columbus-Marion-Zanesville, OH"
39103,Medina County,OH,Ohio,C1746,"Cleveland-Elyria, OH",Metro,CS184,"Cleveland-Akron-Canton, OH"
39105,Meigs County,OH,Ohio,,,,,
39107,Mercer County,OH,Ohio,C1638,"Celina, OH",Micro,CS338,"Lima-Van Wert-Celina, OH"
39109,Miami County,OH,Ohio,C1938,"Dayton, OH",Metro,CS212,"Dayton-Springfield-Sidney, OH"
39111,Monroe County,OH,Ohio,,,,,
39113,Montgomery County,OH,Ohio,C1938,"Dayton, OH",Metro,CS212,"Dayton-Springfield-Sidney, OH"
39115,Morgan County,OH,Ohio,,,,,
39117,Morrow County,OH,Ohio,C1814,"Columbus, OH",Metro,CS198,"Columbus-Marion-Zanesville, OH"
39119,Muskingum County,OH,Ohio,C4978,"Zanesville, OH",Micro,CS198,"Columbus-Marion-Zanesville, OH"
39121,Noble County,OH,Ohio,,,,,
39123,Ottawa County,OH,Ohio,C3884,"Port Clinton, OH",Micro,CS534,"Toledo-Port Clinton, OH"
39125,Paulding County,OH,Ohio,,,,,
39127,Perry County,OH,Ohio,C1814,"Columbus, OH",Metro,CS198,"Columbus-Marion-Zanesville, OH"
39129,Pickaway County,OH,Ohio,C1814,"Columbus, OH",Metro,CS198,"Columbus-Marion-Zanesville, OH"
39131,Pike County,OH,Ohio,,,,,
39133,Portage County,OH,Ohio,C1042,"Akron, OH",Metro,CS184,"Cleveland-Akron-Canton, OH"
39135,Preble County,OH,Ohio,,,,,
39137,Putnam County,OH,Ohio,,,,,
39139,Richland County,OH,Ohio,C3190,"Mansfield, OH",Metro,CS360,"Mansfield-Ashland-Bucyrus, OH"
39141,Ross County,OH,Ohio,C1706,"Chillicothe, OH",Micro,CS198,"Columbus-Marion-Zanesville, OH"
39143,Sandusky County,OH,Ohio,C2338,"Fremont, OH",Micro,,
39145,Scioto County,OH,Ohio,C3902,"Portsmouth, OH",Micro,CS170,"Charleston-Huntington-Ashland, WV-OH-KY"
39147,Seneca County,OH,Ohio,C4566,"Tiffin, OH",Micro,CS248,"Findlay-Tiffin, OH"
39149,Shelby County,OH,Ohio,C4338,"Sidney, OH",Micro,CS212,"Dayton-Springfield-Sidney, OH"
39151,Stark County,OH,Ohio,C1594,"Canton-Massillon, OH",Metro,CS184,"Cleveland-Akron-Canton, OH"
39153,Summit County,OH,Ohio,C1042,"Akron, OH",Metro,CS184,"Cleveland-Akron-Canton, OH"
39155,Trumbull County,OH,Ohio,C4966,"Youngstown-Warren-Boardman, OH-PA",Metro,CS566,"Youngstown-Warren, OH-PA"
39157,Tuscarawas County,OH,Ohio,C3542,"New Philadelphia-Dover, OH",Micro,CS184,"Cleveland-Akron-Canton, OH"
39159,Union County,OH,Ohio,C1814,"Columbus, OH",Metro,CS198,"Columbus-Marion-Zanesville, OH"
39161,Van Wert County,OH,Ohio,C4678,"Van Wert, OH",Micro,CS338,"Lima-Van Wert-Celina, OH"
39163,Vinton County,OH,Ohio,,,,,
39165,Warren County,OH,Ohio,C1714,"Cincinnati, OH-KY-IN",Metro,CS178,"Cincinnati-Wilmington-Maysville, OH-KY-IN"
39167,Washington County,OH,Ohio,C3193,"Marietta, OH",Micro,CS425,"Parkersburg-Marietta-Vienna, WV-OH"
39169,Wayne County,OH,Ohio,C4930,"Wooster, OH",Micro,,
39171,Williams County,OH,Ohio,,,,,
39173,Wood County,OH,Ohio,C4578,"Toledo, OH",Metro,CS534,"Toledo-Port Clinton, OH"
39175,Wyandot County,OH,Ohio,,,,,
40001,Adair County,OK,Oklahoma,,,,,
40003,Alfalfa County,OK,Oklahoma,,,,,
40005,Atoka County,OK,Oklahoma,,,,,
40007,Beaver County,OK,Oklahoma,,,,,
40009,Beckham County,OK,Oklahoma,C2112,"Elk City, OK",Micro,,
40011,Blaine County,OK,Oklahoma,,,,,
40013,Bryan County,OK,Oklahoma,C2046,"Durant, OK",Micro,CS206,"Dallas-Fort Worth, TX-OK"
40015,Caddo County,OK,Oklahoma,,,,,
40017,Canadian County,OK,Oklahoma,C3642,"Oklahoma City, OK",Metro,CS416,"Oklahoma City-Shawnee, OK"
40019,Carter County,OK,Oklahoma,C1162,"Ardmore, OK",Micro,,
40021,Cherokee County,OK,Oklahoma,C4514,"Tahlequah, OK",Micro,CS538,"Tulsa-Muskogee-Bartlesville, OK"
40023,Choctaw County,OK,Oklahoma,,,,,
40025,Cimarron County,OK,Oklahoma,,,,,
40027,Cleveland County,OK,Oklahoma,C3642,"Oklahoma City, OK",Metro,CS416,"Oklahoma City-Shawnee, OK"
40029,Coal County,OK,Oklahoma,,,,,
40031,Comanche County,OK,Oklahoma,C3002,"Lawton, OK",Metro,,
40033,Cotton County,OK,Oklahoma,C3002,"Lawton, OK",Metro,,
40035,Craig County,OK,Oklahoma,,,,,
40037,Creek County,OK,Oklahoma,C4614,"Tulsa, OK",Metro,CS538,"Tulsa-Muskogee-Bartlesville, OK"
40039,Custer County,OK,Oklahoma,C4822,"Weatherford, OK",Micro,,
40041,Delaware County,OK,Oklahoma,,,,,
40043,Dewey County,OK,Oklahoma,,,,,
40045,Ellis County,OK,Oklahoma,,,,,
40047,Garfield County,OK,Oklahoma,C2142,"Enid, OK",Micro,,
40049,Garvin County,OK,Oklahoma,,,,,
40051,Grady County,OK,Oklahoma,C3642,"Oklahoma City, OK",Metro,CS416,"Oklahoma City-Shawnee, OK"
40053,Grant County,OK,Oklahoma,,,,,
40055,Greer County,OK,Oklahoma,,,,,
40057,Harmon County,OK,Oklahoma,,,,,
40059,Harper County,OK,Oklahoma,,,,,
40061,Haskell County,OK,Oklahoma,,,,,
40063,Hughes County,OK,Oklahoma,,,,,
40065,Jackson County,OK,Oklahoma,C1106,"Altus, OK",Micro,,
40067,Jefferson County,OK,Oklahoma,,,,,
40069,Johnston County,OK,Oklahoma,,,,,
40071,Kay County,OK,Oklahoma,C3862,"Ponca City, OK",Micro,,
40073,Kingfisher County,OK,Oklahoma,,,,,
40075,Kiowa County,OK,Oklahoma,,,,,
40077,Latimer County,OK,Oklahoma,,,,,
40079,Le Flore County,OK,Oklahoma,C2290,"Fort Smith, AR-OK",Metro,,
40081,Lincoln County,OK,Oklahoma,C3642,"Oklahoma City, OK",Metro,CS416,"Oklahoma City-Shawnee, OK"
40083,Logan County,OK,Oklahoma,C3642,"Oklahoma City, OK",Metro,CS416,"Oklahoma City-Shawnee, OK"
40085,Love County,OK,Oklahoma,,,,,
40087,McClain County,OK,Oklahoma,C3642,"Oklahoma City, OK",Metro,CS416,"Oklahoma City-Shawnee, OK"
40089,McCurtain County,OK,Oklahoma,,,,,
40091,McIntosh County,OK,Oklahoma,,,,,
40093,Major County,OK,Oklahoma,,,,,
40095,Marshall County,OK,Oklahoma,,,,,
40097,Mayes County,OK,Oklahoma,,,,,
40099,Murray County,OK,Oklahoma,,,,,
40101,Muskogee County,OK,Oklahoma,C3478,"Muskogee, OK",Micro,CS538,"Tulsa-Muskogee-Bartlesville, OK"
40103,Noble County,OK,Oklahoma,,,,,
40105,Nowata County,OK,Oklahoma,,,,,
40107,Okfuskee County,OK,Oklahoma,,,,,
40109,Oklahoma County,OK,Oklahoma,C3642,"Oklahoma City, OK",Metro,CS416,"Oklahoma City-Shawnee, OK"
40111,Okmulgee County,OK,Oklahoma,C4614,"Tulsa, OK",Metro,CS538,"Tulsa-Muskogee-Bartlesville, OK"
40113,Osage County,OK,Oklahoma,C4614,"Tulsa, OK",Metro,CS538,"Tulsa-Muskogee-Bartlesville, OK"
40115,Ottawa County,OK,Oklahoma,C3306,"Miami, OK",Micro,CS309,"Joplin-Miami, MO-OK"
40117,Pawnee County,OK,Oklahoma,C4614,"Tulsa, OK",Metro,CS538,"Tulsa-Muskogee-Bartlesville, OK"
40119,Payne County,OK,Oklahoma,C4466,"Stillwater, OK",Micro,,
40121,Pittsburg County,OK,Oklahoma,C3254,"McAlester, OK",Micro,,
40123,Pontotoc County,OK,Oklahoma,C1022,"Ada, OK",Micro,,
40125,Pottawatomie County,OK,Oklahoma,C4306,"Shawnee, OK",Micro,CS416,"Oklahoma City-Shawnee, OK"
40127,Pushmataha County,OK,Oklahoma,,,,,
40129,Roger Mills County,OK,Oklahoma,,,,,
40131,Rogers County,OK,Oklahoma,C4614,"Tulsa, OK",Metro,CS538,"Tulsa-Muskogee-Bartlesville, OK"
40133,Seminole County,OK,Oklahoma,,,,,
40135,Sequoyah County,OK,Oklahoma,C2290,"Fort Smith, AR-OK",Metro,,
40137,Stephens County,OK,Oklahoma,C2034,"Duncan, OK",Micro,,
40139,Texas County,OK,Oklahoma,C2510,"Guymon, OK",Micro,,
40141,Tillman County,OK,Oklahoma,,,,,
40143,Tulsa County,OK,Oklahoma,C4614,"Tulsa, OK",Metro,CS538,"Tulsa-Muskogee-Bartlesville, OK"
40145,Wagoner County,OK,Oklahoma,C4614,"Tulsa, OK",Metro,CS538,"Tulsa-Muskogee-Bartlesville, OK"
40147,Washington County,OK,Oklahoma,C1278,"Bartlesville, OK",Micro,CS538,"Tulsa-Muskogee-Bartlesville, OK"
40149,Washita County,OK,Oklahoma,,,,,
40151,Woods County,OK,Oklahoma,,,,,
40153,Woodward County,OK,Oklahoma,C4926,"Woodward, OK",Micro,,
41001,Baker County,OR,Oregon,,,,,
41003,Benton County,OR,Oregon,C1870,"Corvallis, OR",Metro,CS440,"Portland-Vancouver-Salem, OR-WA"
41005,Clackamas County,OR,Oregon,C3890,"Portland-Vancouver-Hillsboro, OR-WA",Metro,CS440,"Portland-Vancouver-Salem, OR-WA"
41007,Clatsop County,OR,Oregon,C1182,"Astoria, OR",Micro,,
41009,Columbia County,OR,Oregon,C3890,"Portland-Vancouver-Hillsboro, OR-WA",Metro,CS440,"Portland-Vancouver-Salem, OR-WA"
41011,Coos County,OR,Oregon,C1830,"Coos Bay, OR",Micro,,
41013,Crook County,OR,Oregon,C3926,"Prineville, OR",Micro,CS140,"Bend-Redmond-Prineville, OR"
41015,Curry County,OR,Oregon,C1506,"Brookings, OR",Micro,,
41017,Deschutes County,OR,Oregon,C1346,"Bend-Redmond, OR",Metro,CS140,"Bend-Redmond-Prineville, OR"
41019,Douglas County,OR,Oregon,C4070,"Roseburg, OR",Micro,,
41021,Gilliam County,OR,Oregon,,,,,
41023,Grant County,OR,Oregon,,,,,
41025,Harney County,OR,Oregon,,,,,
41027,Hood River County,OR,Oregon,C2622,"Hood River, OR",Micro,,
41029,Jackson County,OR,Oregon,C3278,"Medford, OR",Metro,CS366,"Medford-Grants Pass, OR"
41031,Jefferson County,OR,Oregon,,,,,
41033,Josephine County,OR,Oregon,C2442,"Grants Pass, OR",Metro,CS366,"Medford-Grants Pass, OR"
41035,Klamath County,OR,Oregon,C2890,"Klamath Falls, OR",Micro,,
41037,Lake County,OR,Oregon,,,,,
41039,Lane County,OR,Oregon,C2166,"Eugene, OR",Metro,,
41041,Lincoln County,OR,Oregon,C3544,"Newport, OR",Micro,,
41043,Linn County,OR,Oregon,C1054,"Albany, OR",Metro,CS440,"Portland-Vancouver-Salem, OR-WA"
41045,Malheur County,OR,Oregon,C3662,"Ontario, OR-ID",Micro,CS147,"Boise City-Mountain Home-Ontario, ID-OR"
41047,Marion County,OR,Oregon,C4142,"Salem, OR",Metro,CS440,"Portland-Vancouver-Salem, OR-WA"
41049,Morrow County,OR,Oregon,C2584,"Hermiston-Pendleton, OR",Micro,,
41051,Multnomah County,OR,Oregon,C3890,"Portland-Vancouver-Hillsboro, OR-WA",Metro,CS440,"Portland-Vancouver-Salem, OR-WA"
